"id","bond_id","trade_price","weight","current_coupon","time_to_maturity","is_callable","reporting_delay","trade_size","trade_type","curve_based_price","received_time_diff_last1","trade_price_last1","trade_size_last1","trade_type_last1","curve_based_price_last1","received_time_diff_last2","trade_price_last2","trade_size_last2","trade_type_last2","curve_based_price_last2","received_time_diff_last3","trade_price_last3","trade_size_last3","trade_type_last3","curve_based_price_last3","received_time_diff_last4","trade_price_last4","trade_size_last4","trade_type_last4","curve_based_price_last4","received_time_diff_last5","trade_price_last5","trade_size_last5","trade_type_last5","curve_based_price_last5","received_time_diff_last6","trade_price_last6","trade_size_last6","trade_type_last6","curve_based_price_last6","received_time_diff_last7","trade_price_last7","trade_size_last7","trade_type_last7","curve_based_price_last7","received_time_diff_last8","trade_price_last8","trade_size_last8","trade_type_last8","curve_based_price_last8","received_time_diff_last9","trade_price_last9","trade_size_last9","trade_type_last9","curve_based_price_last9","received_time_diff_last10","trade_price_last10","trade_size_last10","trade_type_last10","curve_based_price_last10"
249052,14292,95,5.249676075,9.15,4.239198939,0,2.261,3e+05,3,94.89625486,163287,95.25,1e+05,3,94.51301714,526460,94,150000,3,94.04498357,530831,94.75,5e+05,3,94.02846005,612983,94,1e+05,3,93.9557194,707385,94,1e+05,3,93.2472235,774684,96.8,101000,3,93.23510687,789322,94,101000,3,93.07771203,1132543,94.5,1e+05,3,93.08411674,1218385,92,1e+05,3,94.06476814,1218385,92,1e+05,2,94.06476814
249243,14295,100.5,3.51176079,8.875,2.201165488,1,721.17,438000,2,103.5825588,73069,100,3000,2,103.1989345,75672,101,165000,3,103.2035587,76745,100.76,4000,2,104.0070554,77012,99.175,1000,4,104.0070554,77012,99.175,1000,2,104.0070554,77034,99.175,1000,4,104.0070554,150448,100,1000,4,103.5624176,150448,96,1000,2,103.5624176,176197,100.5,14000,4,103.5987186,176197,100.46,14000,4,103.5987186
249436,14365,98.7,0.059533994,5.5,22.57376975,1,1.251,34000,2,103.9446484,20,98.7,17000,2,103.9446484,517687,102.001,7000,3,99.72711907,517687,100.751,7000,4,99.72711907,517695,100.5,7000,4,99.72711907,931437,100.35,2000,3,102.4374974,931694,99.3,2000,2,101.9111592,2923560,100.794,8000,3,103.9205412,6547759,100.5,15000,4,105.0434907,6547761,101.002,15000,3,105.0434907,6557643,98.813,37000,2,105.9544794
249458,14376,98.85,21.98921888,5.4,18.75930939,1,6.942,11000,4,98.70438158,2864895,100,10000,4,103.8859112,2864896,100.5,10000,3,103.8859112,2864896,100,10000,4,103.8859112,2876514,100,20000,4,103.329029,2876515,100.5,20000,3,103.329029,3370828,101,10000,3,103.1128335,3370828,100.5,10000,2,103.1128335,3370829,100.5,10000,4,103.1128335,3377912,101.155,20000,3,102.9987074,3377913,99.655,20000,4,102.9987074
249497,14385,99,0.018372589,5.2,13.83634227,1,1.034,3000,4,102.4585928,1,98.505,3000,2,102.4585928,1829779,100.05,5000,3,103.9138228,1830829,100,10000,3,104.1017541,1831404,99.05,15000,2,103.8766496,1998084,99.875,20000,3,103.69927,1999697,99.019,20000,4,104.1506406,2000365,99.1,20000,2,104.6111952,2000374,99.1,20000,4,104.6111952,4323294,100.75,5000,3,100.4327661,4323612,99.25,5000,2,100.3448766
249518,14428,92.999,3.538142877,0.7725,3.962842904,0,435.188,5000001,4,94.26890537,74171,93.031,1500000,3,94.59465943,76296,92.832,5000001,2,94.62315126,167836,94.189,7000,4,93.97181729,167837,95.1309,7000,3,93.97181729,238717,94.189,2000,4,93.9147122,238720,95.1309,2000,3,93.9147122,253856,94.939,20000,3,93.54746681,253856,94.189,20000,4,93.54746681,580568,94.19,9000,4,93.94701461,580569,95.1319,9000,3,93.94701461
249588,14436,93,8.488543916,6.875,3.417176854,1,15.726,50000,4,94.10553071,426928,94,5e+05,3,94.31606985,426948,93.875,5e+05,2,94.31606985,509100,96.171,20000,3,94.54289634,524224,95,250000,3,94.32692105,591053,95.25,150000,3,94.25915797,607958,94.9,150000,4,94.16988969,607960,94.9,150000,4,94.16988969,1120788,93.5,5e+05,2,93.59607238,1120948,93.75,5e+05,4,93.60658431,1124665,94,1000001,3,93.66597902
249729,14464,95.75,0.012991383,5.4,18.33233275,1,54.417,10000,4,97.66886116,0,96.947,10000,3,97.66886116,87567,92.625,10000,2,97.47807551,8377562,98.5,6000,3,92.53748102,8377563,96.5,6000,4,92.53748102,9504827,93.6,1000,3,93.88321657,9505081,90.5,1000,2,93.78958194,9836495,92.65,6000,4,94.60291941,9845802,91.5,6000,2,94.50115602,10462439,94.75,1000,3,94.89604548,10464502,91.5,1000,2,94.95391517
249739,14499,103,0.110998421,4.82,2.504688495,0,13.636,10000,2,104.0838815,72,103.539,10000,4,104.0838815,12535,105.75,15000,3,104.0486427,12535,105.695,15000,4,104.0486427,598967,105.71,5000,4,103.9201253,598967,106.46,5000,3,103.9201253,598989,105.71,5000,4,103.9201253,599890,106.205,10000,4,103.9128913,599890,107.213,10000,3,103.9128913,1029917,104.3,20000,2,104.2355263,2332992,104.833,3500000,2,104.931692
249772,14516,101.25,1.682672436,3.79625,1.600509054,0,86.48,5e+05,2,101.5322541,16775,101.25,2310000,2,101.4127735,85305,102.35,25000,3,101.5193736,85339,102.25,25000,4,101.5193736,428912,100.21,50000,4,101.1688416,428938,100.25,50000,4,101.1688416,429567,101.5,250000,4,101.1758491,433764,100.2266,3e+05,2,101.1677473,452023,101.6076,10000,3,101.1039165,540361,102.0625,590000,4,101.0788057,540373,102,590000,4,101.0788057
249878,14517,111.369,0.025982765,7.625,3.617104749,0,4.647,15000,4,110.6960046,3,111.369,15000,4,110.6960046,4,111.369,15000,3,110.6960046,2937,110.033,3000,2,110.7088853,2937,110.033,3000,4,110.7088853,11560,111.312,15000,4,110.6936291,11562,111.312,15000,4,110.6936291,11563,111.312,15000,3,110.6936291,104168,111.341,18000,4,111.0916041,104169,111.341,18000,4,111.0916041,104170,111.841,18000,3,111.0916041
250263,14549,115.769,3.403072762,5.85,24.25303134,0,24.547,250000,2,114.63586,68616,114.32,25000,2,113.5441482,68663,114.32,25000,4,113.5441482,244320,115.11,1400000,3,112.3699659,611600,113.387,150000,2,113.3650499,687228,112.13,20000,2,112.8213122,696320,112.617,1140000,2,111.9807901,761118,113.556,8e+05,3,112.6074192,761577,113.468,5000,4,112.4810463,761577,113.268,5000,2,112.4810463,761707,112.878,5000,3,112.4810463
250329,14551,113.5,0.022501735,5,7.852721566,0,3.683,9000,3,113.2957356,2,112,9000,4,113.2957356,2690381,112,11000,4,113.1696614,2690425,112,11000,4,113.1696614,2690425,112.181363,11000,3,113.1696614,2690440,112,11000,4,113.1696614,5699914,112.904,5000,3,114.9727662,6906568,108,20000,2,114.6887615,6906570,109,20000,4,114.6887615,6916264,114.615,5000,3,114.6495093,6916272,113.2,5000,4,114.6495093
250355,14562,110.296,0.47307188,6.25,4.195445138,0,3540.14,2560000,4,111.5182029,1325,110.215,2010000,2,111.4897312,1325,110.2962,2560000,3,111.4897312,3105,110.329,2560000,3,111.4683882,3970,110.215,2010000,2,111.4284993,4039,110.2962,2560000,3,111.4284993,5582,110.215,550000,4,111.4244389,6975,110.964,161000,3,111.4498573,9600,112.451,88000,4,111.5087043,9604,112.451,88000,4,111.5087043,9604,112.551,88000,3,111.5087043
250696,14563,110.65,17.88283039,5.4,4.24993709,0,4.939,30000,4,106.9077224,1894792,110.936,25000,4,107.4676325,1894809,111.136,25000,3,107.4676325,2415755,107.909,3000,4,103.6925755,2415756,107.909,3000,3,103.6925755,2932895,108.1,12000,4,104.2594228,2932895,107.559,12000,2,104.2594228,3796554,112.901666,30000,3,104.8900339,3796574,112.735,30000,4,104.8900339,3796637,112.735,30000,4,104.8900339,4926094,109.416,10000,2,104.5229576
250721,14581,100.819,12.07319594,5.8,23.69910464,0,5.927,17000,4,101.4185432,863641,103.004,10000,3,97.62094123,863641,102.985,40000,3,97.62094123,871941,101.49,25000,4,97.64171048,871941,101.59,25000,3,97.64171048,871945,101.49,25000,4,97.64171048,964599,103.909,10000,3,98.09297611,1038383,101.157,5000,3,97.45619382,1815383,109.153,20000,3,100.8341618,1815388,107,20000,4,100.8341618,2091512,107.251,10000,3,100.2607567
250761,14586,101.689,0.025982765,5.875,24.2004996,0,25.737,20000,4,105.1608225,3,101.689,20000,4,105.1608225,7,102.489,20000,3,105.1608225,2544,99.875,360000,3,104.7367956,2697,99.875,265000,3,104.7367956,84299,102.66,1e+05,4,106.3792001,84308,105.2265,1e+05,3,106.3792001,520614,98,25000,4,102.4184695,520614,97.265,25000,2,102.4184695,611556,97.821,2000,2,100.8218088,611556,100.821,2000,2,100.8218088
250939,14605,104.398,3.069624809,5.35,4.239725455,0,2.056,5000,4,103.6067477,55828,103.846,42000,2,103.8266103,58039,103.296,5e+06,2,103.8554443,59098,103.736,29000,2,103.8722538,59444,104.269,22000,3,103.8898178,59647,104.189,13000,2,103.8898178,59648,104.189,13000,4,103.8898178,63355,104.1649,25000,3,103.9533755,63406,104.1649,25000,4,103.9533755,64203,104.387,50000,4,103.8930076,64216,104.387,50000,3,103.8930076
253044,14630,111.53,0.012991383,6,24.08324621,0,7.395,10000,4,116.2067974,0,111.53,10000,4,116.2067974,0,110.027,10000,2,116.2067974,2920307,114,550000,3,115.0145347,2920668,114,8e+05,3,115.174951,2920698,114,450000,3,115.174951,2923899,114.753,3e+06,3,115.6532773,2925743,114,450000,3,115.6101967,2926194,114,4e+05,3,115.8320964,2926194,114,350000,3,115.8320964,2926764,114.2,3e+06,2,119.4884189
253085,14660,106.892,0.05196553,4.35,3.039348041,0,19.178,10000,3,108.1018485,15,106.892,10000,4,108.1018485,166028,106.916,1000,4,107.7617509,166028,107.716,1000,3,107.7617509,166033,106.916,1000,4,107.7617509,166343,107.716,1000,3,107.8286692,166343,106.916,1000,4,107.8286692,166350,106.916,1000,4,107.8286692,176314,104.956,20000,4,107.7508934,176314,104.856,20000,2,107.7508934,176314,104.956,20000,4,107.7508934
253108,14662,102.75,0.025982765,6.625,4.198095327,1,4.771,5000,4,101.4144016,3,102.75,5000,4,101.4144016,82625,102.25,1e+05,4,101.361344,82831,102.25,1e+05,4,101.361344,166172,102.125,1e+06,4,101.756164,166816,102.15,1e+06,3,101.6503574,173549,101.75,1e+06,4,101.6516034,247056,103.5,10000,4,101.5873712,247056,103.5,10000,3,101.5873712,247059,103.5,10000,4,101.5873712,265934,101.5,2e+05,3,101.4491905
253218,14716,105.18,3.48282951,5.5,4.214526887,0,5.08,15000,4,106.1327354,71870,106.02,50000,4,105.7173756,71870,106.62,50000,3,105.7173756,72234,105.521,50000,4,105.7173756,75974,106.872,15000,4,105.7659907,75976,107.247,15000,3,105.7659907,76906,106.984,25000,4,105.3786328,76969,106.984,25000,4,105.3786328,77025,106.876,45000,4,105.3786328,77028,108.368,45000,3,105.3786328,84317,106.352,355000,3,105.0709235
253593,14722,114.904,5.026775382,5.4,4.239439676,0,0.382,14000,4,114.6152189,149715,114.35,20000,2,114.7917237,149716,115.35,20000,4,114.7917237,155604,114.828,5000,2,114.9052461,162805,115.383537,55000,4,114.773703,165322,115.441,35000,4,114.7815505,165323,116.191,35000,3,114.7815505,172179,115.496,3e+06,3,114.7136995,172227,115.341,3e+06,2,114.7136995,603065,115.022,10000,2,114.4639545,603080,115.022,10000,4,114.4639545
253718,14728,112.445,9.319141696,5.2,4.05248997,0,5.294,375000,4,113.3787401,514565,112.658,25000,2,112.8993246,1811729,112.331,10000,2,113.4322207,1811734,112.331,10000,4,113.4322207,1915615,113.167,25000,3,113.4551248,1915629,113.087,25000,4,113.4551248,2169434,112.18,25000,2,113.4587211,2426262,112.217,5000,2,113.203995,2426262,112.217,5000,4,113.203995,3554836,114.44,1500000,3,113.5639674,3555194,114.15,1500000,2,113.5343905
253744,14813,96.375,17.89613757,6.05,24.02264813,0,11.476,1000001,3,96.86901067,1897613,97.5,126000,2,95.15405071,1897613,97.5,126000,3,95.15405071,2076736,95.5,9e+05,3,96.3280323,2077229,95.65,9e+05,2,96.33441117,2680385,97,1e+05,2,96.59457366,2680385,97,1e+05,3,96.59457366,3531861,97,1e+05,2,96.72451941,3531861,97,1e+05,3,96.72451941,3812781,96.5,1e+05,2,96.4170942,3812781,96.5,1e+05,3,96.4170942
253747,14815,107.475,11.44501726,5,4.655429292,0,0.857,15000,3,107.274259,776107,107.59,11000,4,107.4645253,776110,108.59,11000,3,107.4645253,1136399,107.5,15000,2,107.6867135,1136400,107.5,20000,2,107.6867135,1146379,108,1000,4,107.8400575,1146379,104.206046,1000,4,107.8400575,1146379,107.5,1000,2,107.8400575,1146379,103.706046,1000,2,107.8400575,1203648,108.169,25000,4,108.0150013,1203650,109.308,25000,3,108.0150013
253768,14822,109,7.334472541,7,5.565631936,0,71933.278,325000,2,108.0438842,318732,108.617,340000,2,108.2421622,321001,107.75,30000,3,108.2043788,332637,107.5,60000,2,108.1786889,498328,109,625000,3,108.0512196,1111177,107.97,150000,3,107.9841438,1202702,107.75,120000,2,107.9852897,1725362,107.5,1000001,3,107.6889208,1795550,107.25,875000,3,107.8291483,1802304,107.25,5e+05,3,107.9731573,1813686,107,950000,2,107.9400433
253801,14874,112.564,0.559082454,5.85,25.25323712,0,32.168,368000,4,109.3015178,1851,112.627,368000,4,109.2613978,2306,112.627,368000,3,109.2613978,323459,114,16000,3,109.0088597,323460,114,16000,4,109.0088597,428904,113,5000,4,111.7429029,428912,113.2,5000,3,111.7429029,498701,107.5,2000,2,112.9181384,498701,107.5,2000,4,112.9181384,518794,113.6345,1520000,4,113.1453172,519550,113.571,1520000,4,112.596106
253947,14882,127.707,8.410352569,5.625,24.26407048,0,1.349,1e+06,4,124.9727112,419099,119.012,5000,2,122.4156166,1714181,117.05,5000,2,122.1843039,1882381,122.189,2e+06,2,122.9354895,2832471,125.646,19000,4,122.5886387,2832661,125.6863,19000,4,122.5886387,2921757,117.748,12000,2,122.2030069,2921758,119.238,12000,4,122.2030069,3710967,121.351,6e+05,3,120.5816515,4658728,118.691154,13000,2,115.3256341,4658968,119.045,13000,4,115.3256341
253973,14913,114.101,3.559235782,5.55,4.234036735,0,4.529,5e+05,2,115.072948,75058,114.696,2e+06,4,115.4194708,75765,114.665,555000,4,115.4202253,76023,114.665,1445000,4,115.4202253,89404,115.313,26000,2,115.3930687,506581,115.663,1975000,3,115.3930059,506616,115.517,4500000,2,115.3930059,518019,115,10000,2,115.4114577,588054,115.56965,10000,3,115.3271604,588085,115.56965,185000,3,115.3271604,590699,115.5384,195000,4,115.1555205
254194,14919,130.914,3.911161391,8.375,21.63317822,0,29.596,4e+05,3,130.7592403,90635,127.964,2e+05,2,131.2592903,263754,129.844,4e+05,2,131.9705943,705032,128.016,1e+05,2,129.8076804,705812,128.397,1e+05,4,133.3801035,705815,128.427,1e+05,4,133.3801035,1146023,132.619,145000,3,134.3443674,1211360,137.218,20000,3,135.0339556,1211361,137.218,20000,4,135.0339556,1830177,133.196,1e+06,2,134.3898074,2351469,133.394,5e+05,2,138.2466936
254248,14955,105,8.552524241,7.5,5.450071211,0,3.298,25000,4,106.1698714,433388,109.5,25000,3,105.1999087,433441,107.5,25000,2,105.1999087,1712942,104.4,7000,3,108.997744,1712955,103.6,7000,2,108.997744,2772852,104.422,1e+05,3,109.6117831,2778471,109.709,1e+05,2,109.6346187,2839267,104.404,1e+05,2,109.9359344,2839761,109.709,1e+05,2,109.9488643,4230314,102.129,5000,2,109.9635851,4230314,102.129,5000,4,109.9635851
254270,14964,101.75,0.012991383,6.5,4.288508135,0,19.452,1000,4,101.8312273,0,99.755,1000,2,101.8312273,6295,102.02,175000,2,101.8399792,79247,103,50000,3,101.2455984,79287,102,50000,4,101.2455984,98731,101.98,685000,3,102.3666772,101367,103.995,3e+05,3,103.0328736,101380,103.995,3e+05,4,103.0328736,101382,103.995,3e+05,4,103.0328736,103179,103.35,1e+05,3,103.0407387,103179,103.25,1e+05,4,103.0407387
254538,14975,86.961,17.17697099,5.75,14.11275828,1,0.741,10000,2,87.78433529,1748164,85,25000,4,83.03828468,1748164,86.7,25000,3,83.03828468,2176140,82.158,25000,4,81.82661573,2176140,81.658,25000,2,81.82661573,2176142,82.158,25000,4,81.82661573,3554020,85.415,5000,3,85.81867775,3554049,83.415,5000,2,85.81867775,3644241,85.26,27000,3,84.039259,3644268,83.26,17000,2,84.039259,3644269,83.26,10000,2,84.039259
254573,15064,115.336,0.094578693,5.55,4.288834698,0,61.954,15000,4,115.3582216,52,115.336,15000,4,115.3582216,437,115.307,35000,3,115.3582216,501,115.307,35000,4,115.3582216,64743,115.224,2e+05,4,115.331764,64743,115.224,2e+05,2,115.331764,68593,115.015,10000,4,115.3029317,68593,114.515,10000,2,115.3029317,77749,115.021,50000,4,115.3350503,77749,115.021,50000,2,115.3350503,78359,117.003,10000,3,115.3529355
255292,15089,94,6.585516219,8.125,3.905070042,0,750.16,750000,3,94.40988314,256961,91,125000,2,93.68108252,684843,94,109000,4,91.71451569,684967,93,109000,4,91.37484231,685443,94,876000,4,91.37484231,685649,93,5e+05,4,91.18884682,685890,93,376000,4,91.18884682,686143,91,30000,4,91.59931654,761116,89.785,5000,3,90.12531721,761116,89.625,5000,4,90.12531721,761125,89.625,5000,4,90.12531721
255555,15097,99.75,19.51191485,5.65,9.236436669,1,1.218,6000,2,103.1352332,2255739,101.584,12000,3,108.5263822,2255743,100.383,12000,4,108.5263822,2255744,100.584,12000,4,108.5263822,2412589,99.5,12000,4,108.2438784,2412589,99.1,12000,2,108.2438784,2518832,100.9,12000,3,108.6168001,2520409,99.9,12000,2,108.3930633,3453235,101.25,5000,3,106.652495,3455660,101.25,5000,3,106.5027925,3455841,99.75,10000,2,106.5027925
255584,15147,37.75,8.519732439,7.5,4.499192708,0,6.75,15000,2,41.59282785,430071,41,38000,3,38.28305765,432361,41,10000,4,38.25274051,432647,41,28000,4,38.25274051,432707,41,28000,4,38.25274051,701597,43.5,40000,3,43.01358057,701657,42.5,40000,4,43.01358057,701973,42,18000,4,44.10699712,702430,41,22000,4,45.5045052,1053661,39,15000,4,41.72215875,1053838,39,15000,4,41.72215875
255649,15158,117.575,0.916514187,5.8,24.38166582,0,10.781,5000,4,117.8177369,4976,116.586,1000,2,117.5636998,4976,116.586,1000,4,117.5636998,74706,117.281,11000,2,119.6349545,74706,117.281,11000,4,119.6349545,81479,119.063,275000,4,117.8024657,81658,119.063,357000,4,117.8024657,81742,119.063,357000,4,117.8024657,81750,119.126,275000,4,117.8024657,91568,118.48,3000,2,117.4645146,91568,118.48,3000,4,117.4645146
256149,15160,115.573871,3.341261356,5.375,4.368246769,0,1.899,10000,4,114.7474505,66146,115.474,7000,2,114.5901254,66729,115.474,7000,4,114.6019617,66993,115.9,16000,3,114.6019617,67048,115.9,16000,4,114.6019617,68523,115.012,3000,2,114.5086672,68523,115.012,3000,4,114.5086672,74174,113.847,5000,2,114.4508436,74188,115.305,5000,4,114.4508436,85004,116.002,3000,4,114.457939,85004,116.33533,3000,3,114.457939
256715,15168,118.898,8.675783008,5.9,24.40604288,0,1.78,1e+05,2,118.5135199,445970,115.795,2000,2,118.9179726,446208,116.995,2000,4,118.9489091,448215,116.812,36000,4,118.4164543,448306,116.556444,36000,2,118.4164543,857992,120.89,971000,3,115.1023281,867843,115.013043,23000,2,115.3987496,868630,115.3,23000,4,115.5863389,965997,119.422,1300000,3,118.0750273,1119847,119.344,5000001,3,114.9699466,1119974,118.965,5000001,2,114.9699466
256895,15188,106.945,0.403779192,5.45,4.260791167,0,1.758,5000001,2,107.297478,965,106.292,5000,2,107.3031961,1017,107.366,5000,4,107.3031961,530551,107.25,15000,4,107.1797233,530551,106.713,15000,2,107.1797233,688039,107.126,250000,2,107.2463175,1035773,108.455,250000,3,107.8205024,1289351,108.3,40000,4,107.8670045,1810178,108.459,1725000,2,108.5794663,2267273,109.112,750000,2,108.7650401,2438038,107.553,10000,2,108.8265281
256928,15192,114.485,3.516587525,5.9,4.403872873,0,2.063,2000,4,114.7046455,73270,114.593,250000,2,114.7678346,80311,114.499,15000,2,114.807112,81398,114.728,1e+06,2,114.8106165,84651,114.931,2e+06,4,114.453571,151744,114.61,2e+06,4,114.285513,151863,114.61,2e+06,4,114.285513,165885,114.583,55000,3,114.1822232,169643,114.334,87000,4,114.03322,169668,114.3027,87000,4,114.03322,169729,114.1395,10000,4,114.03322
257183,15233,108.484,1.102508459,5.6,4.367686762,0,27.279,2000,4,109.2964165,7201,110.875,25000,4,109.304377,7204,110.975,25000,3,109.304377,8297,109.58,30000,2,109.2865418,8314,109.58,30000,4,109.2865418,9945,109.443,1e+05,2,109.2708052,9945,109.443,1e+05,4,109.2708052,87848,108.25,20000,2,109.0522311,88997,107.233,10000,2,109.0609193,92354,108.233,10000,4,109.0487514,92686,108.233,10000,4,109.1823878
257461,15242,120.279,3.302188658,5.85,24.41775334,0,13.752,44000,4,119.8964421,64608,120.306,20000,2,119.4886747,141700,122.947,3e+06,3,119.1915082,169516,122.445,2125000,4,119.4159878,170450,122.508,2125000,4,119.6076783,499459,121.0644,2e+06,4,118.3165179,500069,121.064,2e+06,4,118.442835,573067,120.863,2925000,3,117.8168269,668502,119.755,1e+06,4,119.0850938,675190,119.354,3e+06,3,119.5341701,675273,119.354,3e+06,2,119.5341701
257510,15296,122.811,0.012991383,5.7,24.22543365,0,55.521,75000,2,124.3571087,0,122.81475,80000,2,124.3571087,768288,122.19,10000,2,123.2984054,768304,123.199,10000,4,123.2984054,1279211,125.3,950000,3,123.7193632,1887375,123.817,250000,3,120.5386685,1991655,120.444,1200000,2,120.4364274,2332417,121.25,446000,2,120.0396979,2332418,121.25,446000,2,120.0396979,2515886,121.25,446000,4,121.1260308,2515890,121.25,446000,2,121.1260308
257522,15297,105.75,0.091862947,8.875,4.414645614,0,36.906,40000,3,104.3700455,49,105.75,60000,3,104.3700455,265,104.98,1e+05,4,104.2186294,271,104.98,1e+05,4,104.2186294,67620,104.375,1000001,3,103.7873245,69141,104,250000,3,103.7570431,69864,103.75,250000,2,103.8113676,70951,104.125,1000001,2,103.8298285,71038,104.375,1000001,3,103.8298285,71058,104.375,5e+05,3,103.8298285,77270,104.5,150000,3,103.7394349
257715,15354,100.875,0.034371967,5.8,10.33248042,1,10.546,1000,4,106.8004772,6,101.127,1000,3,106.8004772,158587,100.875,10000,4,109.0637717,158598,100.875,10000,3,109.0637717,175580,99.875,11000,4,108.355105,175580,99.775,11000,2,108.355105,4392158,101,30000,4,107.1451841,4392182,101.1,30000,3,107.1451841,4395331,100,30000,2,106.2842486,5972295,100.642,10000,4,107.4164319,5972322,100.742,10000,3,107.3376055
257739,15366,109.395,0.104739875,5.8,4.315889312,0,53.651,50000,3,109.4115008,64,109.395,25000,3,109.4115008,115,109.395,215000,3,109.4115008,251103,111.631,20000,3,109.349535,251103,111.631,20000,3,109.349535,349419,110.549,10000,4,109.1948686,349419,110.549,10000,4,109.1948686,349422,110.549,10000,3,109.1948686,423636,111.631,20000,3,109.1095668,423650,110.631,20000,4,109.1095668,423653,110.631,20000,4,109.1095668
257786,15377,82.625,0.628573516,6,14.56770441,1,153.66,5000,3,77.23361764,2340,80.25,5000,4,77.05289645,165365,78.88,49000,2,74.85129149,165375,78.88,49000,4,74.85129149,439918,80.234,10000,4,77.23181148,516112,76.554,10000,2,78.94886088,516650,77.554,10000,4,79.28584321,701519,85.528,11000,3,79.3014622,1285936,80.13,14000,4,76.77846097,1285936,81.527,14000,2,76.77846097,1286033,81.13,14000,4,76.77846097
257797,15383,86.7988,3.421743725,1.01975,4.42310198,0,623.953,270000,3,87.27524493,69371,87.375,8000,3,87.54872624,78615,84.88,33000,2,87.30290051,78779,84.88,33000,3,87.30290051,81753,86.290441,40000,2,87.28699413,144198,86.5,3e+05,4,86.86499196,148674,86.5,3e+05,4,86.70915248,151300,84.88,33000,2,86.56654008,157158,87.514,1e+05,4,86.30113102,157163,87.514,1e+05,4,86.30113102,163066,87.3611,9000,3,85.88754039
258384,15403,112.044,18.29602286,5.875,3.902604491,0,1.769,10000,4,114.0672941,1983364,114.978,106000,3,114.2442401,2148097,114.498,245000,4,114.5480606,2148140,114.498,245000,4,114.5480606,2405011,115.107,325000,3,114.7260172,2405011,114.523,325000,4,114.7260172,2405026,114.498,245000,4,114.7260172,2405672,114.602,80000,4,114.8798331,2665148,114.96,125000,3,115.2359476,3086374,114.202,250000,2,114.8091397,3863892,115.235,1e+06,3,115.1910438
258443,15406,108.75,3.285458749,6.875,9.077779376,0,68.608,10000,4,108.9888249,63955,109.5,1000001,4,109.3135024,64168,109.4375,1000001,4,109.2820918,65049,109.5,1e+06,3,109.2792028,69736,108.708,45000,4,109.376619,69739,109.5625,1e+06,4,109.376619,70110,109.5,1e+06,4,109.376619,77240,107.023,45000,2,109.3252585,77274,107.143,45000,4,109.3252585,176271,108.75,375000,3,108.4880817,251795,107,63000,2,108.4958004
258733,15415,104.25,0.116198458,10.375,3.937567159,1,430.075,1000001,3,104.2343839,79,104.125,245000,4,104.2343839,431,104,1000001,2,104.2934692,254518,104.25,1000001,2,104.3178941,262087,104.25,7e+05,2,104.39531,346870,104.25,505000,2,104.1439399,441391,104.125,1e+06,2,103.7062673,443701,104.5,1000001,3,103.7046844,452804,104.5,10000,3,103.9525858,511540,103.75,1000001,3,103.7993223,534932,103.5,1000001,2,103.8785184
258862,15416,77.8,3.954782557,6,24.16536243,0,2.524,33000,2,78.21035334,92668,81.879,10000,3,77.58943819,93052,81.779,10000,4,77.6105381,519466,81.747,5000,3,78.25921246,519562,78.747,5000,4,78.25921246,589329,77.351,5000,2,78.89568123,589391,77.351,5000,4,78.89568123,696078,76.414,3000,2,76.83116536,700092,80.5865,1e+05,3,76.90421042,700096,78.621,1e+05,4,76.90421042,768726,75.375,60000,4,75.17990818
259010,15422,101.5,0.089064432,7.5,5.767650614,1,55.234,15000,3,102.6179252,46,101.375,15000,2,102.6179252,443738,102.0625,17000,3,102.4454969,443800,101.9375,17000,2,102.4454969,2345499,102.375,310000,3,102.1729744,2679248,101.75,49000,3,102.0872338,2679294,101.625,29000,2,102.0872338,2679354,101.625,15000,2,102.0872338,2679415,101.625,5000,2,102.0872338,5196649,102.5,370000,3,102.4454064,5358154,102.5,310000,2,102.444119
259020,15425,110.171,1.550280793,5.75,4.293482957,0,8.477,10000,4,111.2133105,14239,110.111,210000,2,111.1680585,104770,112.524,2645000,2,111.0748121,107369,111,250000,3,111.0413,528229,109.946,110000,2,110.3408691,528229,109.988,110000,4,110.3408691,528295,109.988,110000,2,110.3408691,608737,110.99,5e+05,3,110.5218399,698445,109.761,40000,2,110.3745857,698445,109.761,40000,4,110.3745857,698814,110.79,40000,4,110.2186445
259070,15483,114.68,0.287282917,5.4,4.332401468,0,1.315,50000,2,115.1809561,488,115.266,10000,4,115.1809561,489,115.146,10000,2,115.1809561,1777,115.25,25000,3,115.1874519,1895,115.25,25000,4,115.1494943,8204,115.31687,20000,2,115.0640081,8231,115.31687,20000,4,115.0640081,8293,115.543,1e+05,3,115.0640081,9529,115.436,245000,2,115.0462754,10154,115.3024,52000,4,114.9547383,10163,115.2624,52000,4,114.9547383
261045,15512,126.544,0.226884742,6.125,24.43061177,0,11.163,12000,2,125.96424,304,126.223,5000,2,125.7095701,306,126.223,5000,4,125.7095701,367,126.192,7000,2,125.7095701,886,126.192,7000,4,126.0074984,2221,126.933,870000,3,126.285785,7931,125.439,2e+06,2,125.599159,15532,126.387,3000,4,126.6662271,15532,126.387,3000,2,126.6662271,19203,125.843,22000,2,126.2049261,19206,125.843,22000,4,126.2049261
