spoof,price_level,side,size,L1BidVolume,L1AskVolume,L2BidVolume,L2AskVolume,L3BidVolume,L3AskVolume,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9
0,4,0,0,0,0,1,2,2,1,1.0463529,0.9825206,0.42024207,-0.42299742,1.100498,-1.3588831,-0.047803298,-0.2488108,0.7730092,-0.24692632
1,2,0,0,0,0,0,1,1,0,0.4241573,0.36674672,0.0132641345,0.3068347,-0.052528046,-0.78857386,0.29181075,0.4143931,0.24109274,0.37659723
1,1,0,0,1,2,2,3,3,1,0.549456,0.21184126,0.090258844,0.3694867,0.6610051,-1.6826859,0.37686306,0.54115224,0.3992239,0.52168924
0,4,1,0,1,0,2,0,3,2,0.8514151,1.1595147,0.5964364,-0.4567318,0.11986833,0.21936062,-0.45305133,-0.6070071,0.739841,-0.4545514
1,1,1,0,1,0,2,1,2,3,0.19454318,0.1683082,-0.107273474,0.6574966,-0.9796334,0.29239562,0.37820232,0.5020464,0.13938776,0.5586857
1,1,1,4,1,4,1,2,0,2,-1.1639996,-0.68933624,-0.57430905,2.170707,-1.107781,-1.5414423,0.32705134,0.87142724,-0.3304682,1.559896
0,4,0,0,0,1,0,2,1,1,0.7705603,0.80528057,0.39699024,-0.13465552,1.3923573,-2.146579,-0.1376424,-0.19895107,0.72005165,-0.037770823
1,1,1,0,0,0,1,2,3,2,0.35667294,0.29756206,-0.1289664,0.5015813,-0.7928064,0.15778902,0.44213474,0.43475693,0.20601274,0.4386462
1,2,0,0,0,1,0,2,1,1,0.3572728,0.26060963,-0.0068344027,0.45622456,0.44651085,-1.6645494,0.30864546,0.45660067,0.2877386,0.5083112
1,1,1,0,0,0,1,1,2,2,0.21332473,0.17486984,-0.12959008,0.62333125,-0.95479286,0.23674658,0.41189295,0.5404438,0.11138114,0.5540031
0,2,0,0,1,1,2,2,3,3,0.8568839,0.6975884,0.45193064,-0.13119034,0.5546128,-0.68023384,-0.043618277,-0.056630157,0.6974803,-0.0048173666
0,3,0,0,2,0,1,1,0,2,0.90416485,0.95465064,0.33037212,-0.31520486,0.09937816,-0.04615912,-0.02040185,-0.2275573,0.62337375,-0.2390268
0,4,0,0,0,0,0,1,0,0,0.7826513,0.8926463,0.21300769,-0.23349081,0.65969247,-1.2262723,0.031606212,-0.11404296,0.52549237,-0.12552421
1,1,0,0,0,0,1,1,2,2,0.35811123,0.24997422,-0.024720863,0.41367975,-0.54973304,-0.13651788,0.3624236,0.54254407,0.1567742,0.46846873
1,1,0,0,0,0,0,0,0,0,0.15762156,0.15139481,-0.032743633,0.56713575,-0.757474,-0.046870857,0.28308135,0.5847351,0.056960136,0.5697545
1,2,1,0,2,0,3,0,0,2,0.26056296,0.22221836,-0.06296475,0.5132129,-0.84238863,0.1803796,0.35076934,0.52490366,0.11630133,0.49838388
1,1,1,0,0,0,1,0,0,1,0.19865048,0.16016132,-0.15028678,0.6575387,-0.98971045,0.25425664,0.43088055,0.54527116,0.10985276,0.57128084
1,1,1,0,0,0,1,0,0,1,0.19865048,0.16016132,-0.15028678,0.6575387,-0.98971045,0.25425664,0.43088055,0.54527116,0.10985276,0.57128084
1,1,1,0,0,0,1,0,0,1,0.19865048,0.16016132,-0.15028678,0.6575387,-0.98971045,0.25425664,0.43088055,0.54527116,0.10985276,0.57128084
0,4,1,1,0,1,1,1,3,1,0.69868016,0.9710398,0.19460881,-0.08978109,0.25729978,-0.6403742,-0.05487235,-0.3828094,0.62835616,-0.19115497
0,4,1,0,1,1,3,2,3,4,1.2442315,1.522224,0.8706311,-0.81099916,0.67992276,0.17861381,-0.6699428,-1.1079539,1.1717402,-0.8305519
1,1,0,0,0,0,1,1,1,0,0.2640717,0.2230686,-0.02674441,0.47748435,-0.6398526,-0.10031679,0.31176186,0.5359777,0.116915196,0.49939328
1,1,1,0,0,0,1,0,0,1,0.19865048,0.16016132,-0.15028678,0.6575387,-0.98971045,0.25425664,0.43088055,0.54527116,0.10985276,0.57128084
1,2,1,0,0,0,0,0,0,0,0.35168725,0.35198605,-0.020869493,0.37554857,-0.718407,0.14622208,0.2974996,0.40423563,0.17620268,0.37254825
0,2,1,0,0,1,2,2,2,3,0.638005,0.8180171,0.23675242,0.0016709566,-0.3310244,0.24909201,-0.03778185,-0.2285159,0.548396,-0.087298706
0,4,0,0,0,2,1,2,2,3,0.74482334,0.90016574,0.7599099,-0.19857459,1.7353358,-2.235671,-0.5953962,-0.54296553,0.9444053,-0.15811469
0,4,1,0,0,1,0,1,0,0,0.86721885,1.1970986,0.24134167,-0.3975833,0.36660367,-0.5803521,-0.107038274,-0.5002625,0.6437658,-0.41667044
0,4,1,0,1,0,1,2,0,1,1.0200855,1.254051,0.2378419,-0.466846,0.11431555,-0.0018352866,-0.016919792,-0.5431969,0.7250372,-0.49424535
0,4,0,0,1,1,2,2,3,3,1.2701715,1.2422594,0.8557553,-0.7220705,1.5004592,-1.1622634,-0.48990613,-0.7121818,1.1297934,-0.5508995
0,4,0,0,0,1,1,0,1,0,0.6635461,0.9310509,0.44026023,-0.2784677,0.80368745,-1.309348,-0.3151825,-0.27055913,0.5503504,-0.1778072
1,1,0,1,1,0,0,0,0,0,0.08082682,0.062477827,-0.20579739,0.8148211,-1.0619571,0.17397597,0.45659435,0.6004146,0.066906184,0.67856735
0,4,1,0,0,0,0,0,1,0,0.9240993,1.1854613,0.25293618,-0.47574097,0.048906974,-0.026547492,-0.058364585,-0.40733898,0.58569777,-0.43437046
0,2,1,0,0,1,2,1,2,3,0.537851,0.6889763,0.25735134,0.07905953,-0.40955448,0.25965396,-0.054649487,-0.084341235,0.45714754,0.02744843
0,4,0,0,1,1,2,2,4,3,1.332832,1.2310762,0.92034113,-0.7612913,1.6915563,-1.3185368,-0.5072327,-0.7043471,1.1860764,-0.55033916
1,1,1,0,0,0,2,3,3,3,0.3908406,0.32284102,-0.09420887,0.5024011,-0.75121886,0.18980184,0.4145372,0.3598636,0.2796163,0.41115427
0,3,1,0,0,0,0,0,0,0,0.6150225,0.73179585,0.08998261,-0.012941405,-0.37171787,0.05682853,0.15163307,0.04419429,0.3556059,0.0065859556
0,2,1,0,1,2,2,2,4,4,1.0127895,1.0366006,0.6379024,-0.35689723,0.4400385,-0.030775666,-0.31600904,-0.55593157,0.9454957,-0.35082752
1,1,0,1,2,3,2,0,2,0,-0.08146167,0.031003654,-0.08665006,0.81140894,-0.3050805,-1.0792294,0.21471916,0.596999,0.021993786,0.7378877
1,1,1,0,1,0,1,0,0,1,0.19067171,0.15216392,-0.1615401,0.6761382,-1.0086961,0.2637773,0.4412046,0.54789597,0.10902175,0.58067524
1,1,1,1,0,0,0,0,0,0,0.12399235,0.08532888,-0.25558543,0.8315762,-1.1673608,0.34334245,0.5274839,0.56983167,0.10207668,0.6591848
0,4,1,0,1,0,3,2,3,4,1.0029905,1.2972788,0.71526444,-0.5276051,0.31144804,0.28389022,-0.55131596,-0.8779547,0.9829105,-0.5968375
0,4,1,0,1,1,2,2,2,3,1.2944608,1.5225699,0.711918,-0.81769943,0.6711911,0.044916898,-0.46903646,-1.0001748,1.1103245,-0.81169295
0,4,0,0,0,1,2,3,3,2,1.0879517,0.9966577,0.6396726,-0.4386782,1.6802078,-1.9334254,-0.26726276,-0.41757447,0.9764823,-0.2690587
0,3,1,0,1,0,2,1,2,3,0.6132736,0.82137185,0.35409385,-0.038026348,-0.29080963,0.29446647,-0.17826112,-0.26735777,0.5609577,-0.10656233
1,1,0,1,1,1,0,0,1,0,-0.19633842,-0.097893775,-0.19710536,1.0251979,-0.8306738,-0.5022154,0.3276971,0.685554,-0.044031203,0.8609015
0,4,0,0,0,1,3,2,2,2,1.002968,1.1443491,0.66097194,-0.53981864,1.1120075,-1.1057491,-0.42202163,-0.5635993,0.87653494,-0.42229217
0,4,0,0,0,3,1,3,2,2,0.6527167,0.73249704,0.69320256,-0.01573123,2.3020685,-3.3193262,-0.5144785,-0.39387566,0.9357641,0.039926693
0,4,0,0,1,1,2,2,3,3,1.2701715,1.2422594,0.8557553,-0.7220705,1.5004592,-1.1622634,-0.48990613,-0.7121818,1.1297934,-0.5508995
0,4,0,0,0,1,1,1,0,0,0.6768989,0.9072289,0.32523745,-0.21340217,0.83673936,-1.4787139,-0.17598142,-0.22405943,0.5466455,-0.13558017
0,4,1,0,1,0,2,2,3,4,1.1365832,1.3415444,0.71654767,-0.608465,0.48238546,0.16852519,-0.48299307,-0.8893749,1.0565364,-0.642853
0,4,1,0,0,0,2,2,3,3,1.1529293,1.3446624,0.6047544,-0.63736284,0.4643504,0.06079474,-0.35566992,-0.78878766,0.9716606,-0.6323698
1,2,1,0,1,0,2,0,0,1,0.27679485,0.23848814,-0.040071145,0.4753744,-0.8037646,0.16101089,0.32976624,0.51956385,0.117991954,0.47927213
0,4,1,0,1,2,1,3,2,3,1.3144019,1.4213867,0.7336185,-0.706581,1.3933768,-1.0314727,-0.4391384,-0.96804637,1.2354481,-0.68993276
1,1,1,0,1,0,3,2,2,2,0.19485664,0.1563586,-0.1556377,0.6663827,-0.99873805,0.25878367,0.4357896,0.5465193,0.10945758,0.57574785
1,2,0,0,0,0,0,1,1,0,0.4241573,0.36674672,0.0132641345,0.3068347,-0.052528046,-0.78857386,0.29181075,0.4143931,0.24109274,0.37659723
1,1,0,4,3,3,0,1,1,0,-1.0523376,-0.7830562,-0.5795293,2.1466975,-0.92922395,-1.7299056,0.4677403,1.048592,-0.3196529,1.6361403
0,3,1,0,0,0,3,0,3,2,0.54755646,0.656145,0.3344772,-0.01221101,-0.30454174,0.16149601,-0.10557279,0.019505955,0.3964694,0.04142216
1,2,0,1,0,1,2,1,1,0,-0.05247736,0.16472057,-0.107255325,0.76659274,-0.5147642,-0.7111441,0.18285301,0.42173308,0.07073608,0.6136315
0,4,1,0,1,2,3,2,3,3,1.4084288,1.6482146,0.9195372,-1.0006791,1.0544157,-0.17057918,-0.67876154,-1.1822569,1.2569808,-0.95193154
0,4,0,0,1,0,1,0,1,1,1.0812213,1.2285676,0.5291241,-0.67061996,0.518086,-0.2656198,-0.25857466,-0.484671,0.7440003,-0.51669043
1,2,0,0,0,1,0,2,1,0,0.34568608,0.22594306,-0.0483042,0.47442734,0.47481954,-1.7829666,0.36266273,0.5276153,0.24816275,0.54727256
0,4,1,0,0,0,1,0,1,2,0.82997113,1.0966989,0.4156186,-0.38042027,0.0109453425,0.13467142,-0.24418367,-0.4525984,0.63917136,-0.3726616
0,4,1,0,1,1,3,2,4,4,1.3598464,1.5522571,0.9456026,-0.905463,0.8761043,0.08748627,-0.6821482,-1.1270584,1.2513616,-0.87407297
1,2,0,0,0,2,1,2,2,0,0.3055031,0.21826598,0.07692892,0.45948613,0.82723707,-2.2330751,0.2001509,0.47533536,0.29171613,0.5542398
0,4,0,0,0,0,1,1,1,1,0.9076792,1.0287092,0.40609348,-0.40962154,0.6852522,-0.87697077,-0.15235119,-0.31098014,0.664148,-0.29027396
0,4,0,0,1,1,2,2,3,3,1.2701715,1.2422594,0.8557553,-0.7220705,1.5004592,-1.1622634,-0.48990613,-0.7121818,1.1297934,-0.5508995
0,3,0,0,0,1,0,2,2,0,0.6178994,0.4760189,0.16661154,0.14395739,1.1231135,-2.2216485,0.18459462,0.25757593,0.48671943,0.29125464
1,2,1,0,0,0,1,1,2,3,0.4235288,0.5129359,0.10365853,0.28327215,-0.6177479,0.26067492,0.12438778,0.12502536,0.3409,0.21139842
0,2,1,0,1,1,2,3,4,4,1.0516257,0.93548006,0.47212112,-0.26054096,0.31530657,-9.4890594e-05,-0.055772915,-0.37541056,0.8991798,-0.24419652
0,4,0,0,0,0,1,2,2,3,1.0637082,1.0740068,0.6063463,-0.46778488,1.0753329,-1.0392607,-0.28064287,-0.4906438,0.91992676,-0.35777473
1,2,0,0,0,2,0,2,2,0,0.25181338,0.116762996,0.041481048,0.57400227,0.9801919,-2.578839,0.25036186,0.5591909,0.2828023,0.6641255
0,4,0,0,1,0,1,1,3,4,1.3085881,1.308425,0.88701475,-0.7903975,1.086681,-0.4243719,-0.5206127,-0.77741635,1.1295208,-0.63905495
1,1,1,0,0,0,1,0,0,0,0.20708442,0.16861492,-0.13839151,0.6378782,-0.9696418,0.24419287,0.41996753,0.5424967,0.110731214,0.5613506
1,1,1,0,0,0,1,0,0,1,0.19865048,0.16016132,-0.15028678,0.6575387,-0.98971045,0.25425664,0.43088055,0.54527116,0.10985276,0.57128084
1,1,0,0,0,0,0,1,1,1,0.22499427,0.14471126,-0.07437451,0.57815695,-0.5315638,-0.37071803,0.3728618,0.6007224,0.11233479,0.58744115
0,4,1,0,0,0,0,0,0,0,0.8783577,1.1116056,0.20083472,-0.40143138,-0.025028758,-0.032565027,0.0057665408,-0.3158471,0.53500915,-0.3593763
1,2,0,1,0,0,1,1,1,1,0.06299704,0.19190502,-0.14494939,0.72561467,-0.7100387,-0.31375062,0.2964214,0.42874616,0.110878766,0.57417285
1,1,1,0,0,0,1,2,2,2,0.26218578,0.26284432,-0.1483822,0.58529395,-0.9327511,0.25412324,0.4142658,0.4323372,0.16762653,0.47765464
1,1,0,0,1,3,1,3,3,0,0.327646,-0.022325337,0.038540594,0.6410018,1.1565437,-2.7864661,0.3861171,0.71976334,0.32909054,0.7868294
1,1,0,4,4,2,0,2,1,2,-0.449526,-0.41364825,-0.4636848,1.5548406,-0.82822585,-1.0789887,0.58674455,0.8785235,-0.08607498,1.2225348
0,4,0,0,0,1,1,1,2,2,0.81957495,0.9763486,0.6405131,-0.33663106,1.1937683,-1.4716381,-0.44347423,-0.4502228,0.80612916,-0.24530794
1,1,0,0,0,1,1,2,2,0,0.2514745,0.058846176,-0.08070718,0.61048555,0.061220177,-1.2967085,0.43421978,0.7121585,0.14283967,0.6888144
1,2,0,0,0,1,3,0,2,0,0.44614643,0.564653,0.1954877,0.035256714,-0.20576274,-0.31725734,0.015238225,0.23840767,0.2129432,0.15634774
0,4,0,0,0,0,1,1,2,2,0.97901726,1.0632689,0.56373125,-0.47123593,0.8637666,-0.873433,-0.28609753,-0.42406178,0.79388976,-0.34513777
0,4,1,0,0,0,0,0,0,0,0.8783577,1.1116056,0.20083472,-0.40143138,-0.025028758,-0.032565027,0.0057665408,-0.3158471,0.53500915,-0.3593763
0,2,1,0,0,0,1,0,0,1,0.28459284,0.24630433,-0.029072776,0.4571963,-0.7852091,0.15170595,0.3196761,0.5169985,0.11880419,0.47009063
1,1,0,0,0,0,0,0,0,0,0.15762156,0.15139481,-0.032743633,0.56713575,-0.757474,-0.046870857,0.28308135,0.5847351,0.056960136,0.5697545
0,2,0,0,1,1,3,2,3,2,0.90189624,0.7533483,0.39432645,-0.22331293,0.41424066,-0.49428123,0.022590607,-0.019569129,0.63293546,-0.05927904
0,4,1,0,2,0,3,0,0,1,0.67031384,0.81965953,0.29728383,-0.16736253,-0.18750584,0.07880622,-0.07353689,-0.09195977,0.4406666,-0.104659036
0,4,1,0,0,2,1,2,2,2,0.9801557,1.2457957,0.61841005,-0.47487867,1.1248281,-1.1513566,-0.4602443,-0.782108,0.9769808,-0.49366683
1,1,1,1,0,0,3,2,2,3,0.12399235,0.08532888,-0.25558543,0.8315762,-1.1673608,0.34334245,0.5274839,0.56983167,0.10207668,0.6591848
1,1,1,0,0,0,1,1,1,2,0.19634521,0.15785065,-0.15353818,0.6629126,-0.9951959,0.2570074,0.43386346,0.54602957,0.10961267,0.5739952
0,4,0,0,0,0,0,0,0,0,0.7066381,0.92765164,0.26344478,-0.25933576,0.43554372,-0.90063345,-0.0902683,-0.16837743,0.4729142,-0.16831158
0,4,0,0,0,0,0,1,2,0,0.9079722,0.8702799,0.34217918,-0.31193244,1.0418866,-1.5388193,-0.0030471534,-0.098373406,0.6380585,-0.12440367
0,4,1,0,0,1,0,1,1,2,0.9472345,1.2774017,0.49203157,-0.48159146,0.5325356,-0.41700304,-0.35720444,-0.73426086,0.8469664,-0.5269586
0,4,0,0,0,1,0,0,0,1,0.5558733,0.88647413,0.43327856,-0.14712425,0.7529625,-1.3390273,-0.36406463,-0.31545487,0.5586122,-0.12390573
0,4,1,0,0,0,1,1,2,3,0.97217053,1.2983804,0.5574338,-0.5215769,0.20317364,0.21121946,-0.40888447,-0.77300507,0.85899997,-0.5754918
1,1,1,0,0,0,1,2,2,2,0.26218578,0.26284432,-0.1483822,0.58529395,-0.9327511,0.25412324,0.4142658,0.4323372,0.16762653,0.47765464
1,1,0,1,1,1,0,1,1,0,-0.120257795,-0.13315564,-0.24873768,1.0511398,-0.6068894,-0.82881355,0.4510175,0.74104476,0.007761836,0.9040703
0,4,0,0,0,0,0,0,1,1,0.77797616,0.9622114,0.42108262,-0.32095015,0.6140581,-0.89709556,-0.22401468,-0.28145906,0.60265595,-0.22317539
1,1,1,0,0,0,0,1,1,1,0.20459834,0.16612306,-0.14189787,0.64367354,-0.97555745,0.24715933,0.42318434,0.5433145,0.11047229,0.56427777
0,4,1,0,1,0,0,0,0,1,0.85141605,1.111105,0.28628916,-0.36728752,-0.03459304,0.07363644,-0.10320489,-0.40699852,0.60022235,-0.36803544
0,4,0,0,2,0,4,1,3,2,1.170507,1.272732,0.7756356,-0.7699989,0.65894467,-0.07466957,-0.4741416,-0.63619393,0.9075966,-0.59917605
0,1,1,0,0,1,1,1,3,1,0.43084693,0.4503225,-0.021936357,0.29922646,-0.64060515,0.1259976,0.2976576,0.30296636,0.23953624,0.28236344
1,1,0,3,4,0,1,3,2,0,0.4226812,0.063148916,-0.28264105,0.70333457,-0.7154497,-0.084637076,0.78105366,0.7200804,0.2205368,0.6689005
0,4,0,0,1,2,2,2,2,2,1.039391,1.120779,0.7748993,-0.52585095,1.6519462,-1.7640064,-0.5135364,-0.6252611,1.012291,-0.39620554
1,1,0,3,2,1,2,0,0,0,-0.12028164,-0.10479802,-0.30349416,1.0864066,-1.1908157,0.04283169,0.50386024,0.6941003,-0.005580485,0.8625279
0,4,1,0,0,0,1,3,1,0,1.295038,1.3043283,0.16371933,-0.6342356,0.52304196,-0.44393444,0.22654985,-0.44145334,0.80187976,-0.5402512
0,2,1,0,0,0,0,1,1,0,0.4805279,0.5612738,-0.019393489,0.2311104,-0.605465,0.14801064,0.26559192,0.17271757,0.29475152,0.18217546
1,2,1,0,1,0,2,0,1,0,0.3022083,0.2639609,-0.0042277724,0.4161325,-0.74329287,0.13068631,0.29688275,0.5112035,0.12063894,0.44934988
0,4,0,0,0,0,2,2,3,3,1.1800585,1.1643265,0.70637995,-0.62152183,1.1134752,-0.84977007,-0.34818047,-0.56666464,0.98512363,-0.46710032
1,2,1,0,0,0,2,1,2,3,0.3664719,0.41546902,0.09789662,0.34488326,-0.6664838,0.24863842,0.14680257,0.24209031,0.2792431,0.30040482
0,4,0,0,1,2,0,3,1,0,0.92800885,0.802465,0.4028765,-0.1869656,2.0160725,-2.9445224,-0.041073903,-0.16921741,0.8438407,-0.02335848
0,3,1,0,0,0,2,1,1,2,0.5975246,0.7364006,0.16244164,0.0065344125,-0.37167364,0.13883618,0.060285248,-0.032380663,0.40952158,-0.0056439787
1,1,1,1,0,0,1,1,2,1,0.12399235,0.08532888,-0.25558543,0.8315762,-1.1673608,0.34334245,0.5274839,0.56983167,0.10207668,0.6591848
0,4,0,0,1,0,4,0,2,0,0.92549694,1.1569967,0.5289998,-0.62777233,0.25842872,-0.060599625,-0.32338494,-0.37967587,0.58425796,-0.45279443
1,1,1,1,1,0,0,0,0,1,0.12399235,0.08532888,-0.25558543,0.8315762,-1.1673608,0.34334245,0.5274839,0.56983167,0.10207668,0.6591848
1,1,1,0,0,0,1,0,0,1,0.19865048,0.16016132,-0.15028678,0.6575387,-0.98971045,0.25425664,0.43088055,0.54527116,0.10985276,0.57128084
1,2,0,1,0,1,0,2,1,0,-0.0827173,-0.07758051,-0.24856587,1.0230932,0.0092032775,-1.7443427,0.4293176,0.6631053,0.092363834,0.8825665
0,4,0,0,1,1,2,2,3,3,1.2701715,1.2422594,0.8557553,-0.7220705,1.5004592,-1.1622634,-0.48990613,-0.7121818,1.1297934,-0.5508995
0,4,1,0,0,1,1,2,2,1,1.1309204,1.286973,0.44857603,-0.5870899,0.80740905,-0.7129627,-0.18644775,-0.6350305,0.8912827,-0.5380726
0,4,1,0,1,1,1,2,3,3,1.4604915,1.5321292,0.7718596,-0.90625167,1.0303236,-0.26390168,-0.42096293,-0.988385,1.2269137,-0.8319898
1,2,1,0,1,0,1,0,0,0,0.28639972,0.24899825,-0.02850981,0.45470163,-0.7830427,0.15126309,0.3188231,0.51432073,0.12015042,0.46753722
0,1,0,0,3,0,3,0,2,1,0.30420893,0.2659662,-0.0014060587,0.41146877,-0.73853236,0.12829909,0.29429406,0.5105454,0.120847315,0.4469943
0,4,0,0,1,0,1,2,2,4,1.321941,1.284603,0.7719919,-0.72533196,1.1197329,-0.5937376,-0.3814116,-0.73091656,1.1258159,-0.596828
1,4,0,0,0,1,1,1,1,0,0.7395594,0.8960457,0.3898232,-0.25262296,1.0278363,-1.6349874,-0.1933081,-0.21622458,0.60292864,-0.1350198
0,4,1,0,0,1,0,2,1,2,1.0232477,1.2423964,0.44159448,-0.45574647,0.75668424,-0.74264205,-0.23532994,-0.6799263,0.8995445,-0.4841711
1,1,1,4,0,0,1,1,0,0,-0.013790131,-0.021911979,-0.28260827,0.97531307,-1.1805905,0.17383972,0.514159,0.63992524,0.04135278,0.77388024
1,2,0,2,0,3,3,1,1,2,-0.6969563,-0.20417672,-0.2888167,1.4511242,-0.5882667,-1.5084906,0.09592827,0.539506,-0.13659164,1.0479581
0,4,1,0,0,0,0,1,1,0,1.0869029,1.2709532,0.22867113,-0.5688858,0.22746694,-0.14139596,0.032777876,-0.4650364,0.6867436,-0.5139266
1,1,1,0,0,0,1,2,1,0,0.24101704,0.22787327,-0.1473098,0.607888,-0.9498951,0.2526947,0.41852486,0.4717558,0.14738181,0.50921535
1,1,1,2,4,0,2,3,0,0,0.12399235,0.08532888,-0.25558543,0.8315762,-1.1673608,0.34334245,0.5274839,0.56983167,0.10207668,0.6591848
1,1,1,2,0,2,0,0,1,0,-0.52978134,-0.38649082,-0.39455545,1.5128678,-1.2003462,-0.50975513,0.4519241,0.84493595,-0.16409412,1.1755382
0,4,0,0,0,0,2,2,2,3,1.1173978,1.1755096,0.6417942,-0.5823009,0.922378,-0.6934967,-0.33085376,-0.5744992,0.9288405,-0.46766043
1,1,0,2,3,2,1,1,2,1,-0.06652403,-0.12423676,-0.34319454,1.1130985,-0.69726235,-0.71583605,0.5817601,0.71389776,0.06458187,0.90588516
0,4,0,0,1,1,1,2,2,2,1.1451435,1.1061966,0.66266966,-0.54593974,1.4748994,-1.511565,-0.3059488,-0.51524466,0.9911376,-0.3861497
1,1,1,0,0,0,1,2,2,3,0.24813908,0.2501045,-0.14375646,0.6086157,-0.951631,0.27687624,0.40644187,0.42817807,0.17290726,0.48940957
0,4,0,0,0,1,1,2,3,2,0.9582485,0.93016,0.6546618,-0.35000688,1.6090138,-1.9535505,-0.33892643,-0.38805336,0.9149903,-0.20196022
0,4,0,0,0,0,0,0,0,0,0.7066381,0.92765164,0.26344478,-0.25933576,0.43554372,-0.90063345,-0.0902683,-0.16837743,0.4729142,-0.16831158
0,4,0,0,0,1,1,2,3,3,0.9669262,0.9759033,0.7477138,-0.37240058,1.5964313,-1.7937391,-0.45534617,-0.50897014,0.9884491,-0.25738448
0,4,0,0,0,1,1,1,1,2,0.7569145,0.98753166,0.5759274,-0.29741013,1.0026711,-1.3153646,-0.42614752,-0.45805746,0.749846,-0.24586816
1,1,1,1,1,0,1,0,0,0,0.12399235,0.08532888,-0.25558543,0.8315762,-1.1673608,0.34334245,0.5274839,0.56983167,0.10207668,0.6591848
1,2,0,0,0,1,0,1,1,0,0.26960555,0.261205,0.003328085,0.4484853,0.25103527,-1.4563686,0.23934232,0.47212458,0.19636975,0.5041037
1,1,1,0,0,1,1,2,2,0,0.49190292,0.46385607,-0.0656483,0.3066283,-0.54250836,-0.0016198754,0.3761238,0.2906621,0.29058957,0.2775696
0,4,1,0,0,1,2,3,4,3,1.4032996,1.4225903,0.7488625,-0.79899013,1.2356322,-0.68576217,-0.38227695,-0.8907147,1.2122582,-0.71489877
0,2,0,0,1,0,1,0,1,0,0.5431324,0.57635725,0.12122667,0.048312515,-0.39203084,0.010108978,0.15978801,0.2407707,0.26240242,0.14101578
1,2,1,0,1,0,1,0,0,0,0.28639972,0.24899825,-0.02850981,0.45470163,-0.7830427,0.15126309,0.3188231,0.51432073,0.12015042,0.46753722
0,2,0,0,0,0,1,0,3,1,0.54369944,0.49667704,0.18187729,0.07697202,-0.102548935,-0.38184893,0.1374089,0.30590665,0.29182297,0.21414134
1,1,1,0,0,0,0,0,0,0,0.2069036,0.16843373,-0.1386465,0.63829964,-0.97007203,0.24440858,0.42020148,0.5425561,0.11071238,0.5615635
1,1,1,2,1,0,3,1,1,2,0.12399235,0.08532888,-0.25558543,0.8315762,-1.1673608,0.34334245,0.5274839,0.56983167,0.10207668,0.6591848
0,4,1,0,0,2,0,1,4,0,0.95841837,1.0654454,0.5764663,-0.4198615,1.460993,-1.8036505,-0.33372146,-0.49508435,0.88113743,-0.31459922
1,1,0,1,1,0,0,0,1,0,0.04485169,0.038280547,-0.19223513,0.83048284,-1.0266387,0.08856925,0.4295026,0.62176824,0.045336366,0.7026568
1,1,0,0,0,0,1,1,3,3,0.4304241,0.28082246,0.11563206,0.3534696,-0.3764884,-0.14685082,0.2495878,0.44618407,0.27516207,0.41912133
0,4,1,0,2,1,1,1,1,0,1.2263621,1.417624,0.43629152,-0.7542328,0.49409956,-0.13476506,-0.16806217,-0.6846005,0.86085856,-0.67988545
1,1,0,0,0,0,2,0,2,2,0.31953055,0.2813236,0.02020374,0.3757521,-0.7020742,0.110016495,0.27446872,0.50550497,0.12244311,0.4289543
0,4,1,0,1,1,2,3,3,3,1.5901946,1.5986271,0.7568704,-0.9949231,1.1015177,-0.24377686,-0.34929937,-1.0179061,1.2884058,-0.89908844
1,1,1,0,0,0,1,2,3,2,0.35667294,0.29756206,-0.1289664,0.5015813,-0.7928064,0.15778902,0.44213474,0.43475693,0.20601274,0.4386462
1,1,1,2,0,0,2,1,1,2,0.12399235,0.08532888,-0.25558543,0.8315762,-1.1673608,0.34334245,0.5274839,0.56983167,0.10207668,0.6591848
0,4,1,0,0,1,0,0,2,0,0.91652656,1.2097375,0.4209501,-0.5018698,0.5246488,-0.5672597,-0.26356602,-0.53892756,0.7037538,-0.4583372
0,4,0,0,0,0,2,0,0,2,0.8951119,1.1778376,0.516715,-0.54918563,0.20623839,0.0044169426,-0.34796345,-0.48994058,0.6476271,-0.46312875
1,1,0,0,0,0,1,1,1,0,0.2640717,0.2230686,-0.02674441,0.47748435,-0.6398526,-0.10031679,0.31176186,0.5359777,0.116915196,0.49939328
0,4,0,0,0,0,0,0,3,4,0.9293298,1.077074,0.8294103,-0.46657264,0.9585044,-0.73020864,-0.6079272,-0.628539,0.93559825,-0.38832742
1,2,1,0,1,0,2,0,0,1,0.27679485,0.23848814,-0.040071145,0.4753744,-0.8037646,0.16101089,0.32976624,0.51956385,0.117991954,0.47927213
1,2,1,0,0,0,0,1,1,2,0.45426697,0.5288167,-0.042635366,0.28039396,-0.6531312,0.1674414,0.28925326,0.1958341,0.2839691,0.2160559
1,1,1,0,0,0,1,1,1,0,0.21321303,0.17475784,-0.12974764,0.62359166,-0.9550587,0.23687991,0.4120375,0.5404805,0.11136952,0.55413467
1,1,0,1,1,0,0,1,1,1,0.0483768,-0.0024517179,-0.24159263,0.8948826,-0.9522555,-0.07812005,0.50301385,0.6551172,0.06298712,0.75172853
1,1,1,0,0,0,0,0,1,1,0.21544924,0.1769993,-0.12659363,0.6183787,-0.94973755,0.23421147,0.40914392,0.53974485,0.111602455,0.5515017
